//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//----------------------------------------------------------
r	919	128	10	10	0	0	45s	100	1	6521
r	982	219	10	10	0	0	45s	100	1	6521
r	960	239	10	10	0	0	45s	100	1	6521
r	972	259	10	10	0	0	45s	100	1	6521
r	990	268	10	10	0	0	45s	100	1	6521
r	1017	261	10	10	0	0	45s	100	1	6521
r	1023	240	10	10	0	0	45s	100	1	6521
r	1007	218	10	10	0	0	45s	100	1	6521
r	1016	293	10	10	0	0	45s	100	1	6521
r	1038	286	10	10	0	0	45s	100	1	6521
r	1044	239	10	10	0	0	45s	100	1	6521
r	1054	227	10	10	0	0	45s	100	1	6521
r	1047	203	10	10	0	0	45s	100	1	6521
r	1058	181	10	10	0	0	45s	100	1	6521
r	917	348	10	10	0	0	45s	100	1	6521
r	936	345	10	10	0	0	45s	100	1	6521
r	947	369	10	10	0	0	45s	100	1	6521
r	935	384	10	10	0	0	45s	100	1	6521
r	972	380	10	10	0	0	45s	100	1	6521
r	989	378	10	10	0	0	45s	100	1	6521
r	961	382	10	10	0	0	45s	100	1	6521
r	959	356	10	10	0	0	45s	100	1	6521
r	973	332	10	10	0	0	45s	100	1	6521
r	987	308	10	10	0	0	45s	100	1	6521
r	1021	312	10	10	0	0	45s	100	1	6521
r	1029	325	10	10	0	0	45s	100	1	6521
r	1045	306	10	10	0	0	45s	100	1	6521
r	1067	302	10	10	0	0	45s	100	1	6521
r	1087	297	10	10	0	0	45s	100	1	6521
r	1086	274	10	10	0	0	45s	100	1	6521
r	1079	261	10	10	0	0	45s	100	1	6521
r	1087	217	10	10	0	0	45s	100	1	6521
r	1099	201	10	10	0	0	45s	100	1	6521
r	1093	201	10	10	0	0	45s	100	1	6521
r	1064	188	10	10	0	0	45s	100	1	6521
r	1046	148	10	10	0	0	45s	100	1	6521
r	1030	150	10	10	0	0	45s	100	1	6521
r	1026	160	10	10	0	0	45s	100	1	6521
r	1045	129	10	10	0	0	45s	100	1	6521
r	1071	115	10	10	0	0	45s	100	1	6521
r	1085	120	10	10	0	0	45s	100	1	6521
r	1106	117	10	10	0	0	45s	100	1	6521
r	1131	115	10	10	0	0	45s	100	1	6521
r	1084	127	10	10	0	0	45s	100	1	6521
r	1099	139	10	10	0	0	45s	100	1	6521
r	1121	136	10	10	0	0	45s	100	1	6521
r	1109	202	10	10	0	0	45s	100	1	6521
r	1135	197	10	10	0	0	45s	100	1	6521
r	1148	182	10	10	0	0	45s	100	1	6521
r	1173	184	10	10	0	0	45s	100	1	6521
r	1192	187	10	10	0	0	45s	100	1	6521
r	1180	192	10	10	0	0	45s	100	1	6521
r	1160	193	10	10	0	0	45s	100	1	6521
r	1144	203	10	10	0	0	45s	100	1	6521
r	1130	215	10	10	0	0	45s	100	1	6521
r	1151	219	10	10	0	0	45s	100	1	6521
r	1160	232	10	10	0	0	45s	100	1	6521
r	1149	238	10	10	0	0	45s	100	1	6521
r	1133	238	10	10	0	0	45s	100	1	6521
r	1120	242	10	10	0	0	45s	100	1	6521
r	1119	258	10	10	0	0	45s	100	1	6521
r	1130	260	10	10	0	0	45s	100	1	6521
r	1146	264	10	10	0	0	45s	100	1	6521
r	1136	276	10	10	0	0	45s	100	1	6521
r	1120	279	10	10	0	0	45s	100	1	6521
r	1111	279	10	10	0	0	45s	100	1	6521
r	1132	291	10	10	0	0	45s	100	1	6521
r	1140	304	10	10	0	0	45s	100	1	6521
r	1129	313	10	10	0	0	45s	100	1	6521
r	1112	313	10	10	0	0	45s	100	1	6521
r	1089	320	10	10	0	0	45s	100	1	6521
r	1078	328	10	10	0	0	45s	100	1	6521
r	1098	330	10	10	0	0	45s	100	1	6521
r	1113	330	10	10	0	0	45s	100	1	6521
r	1121	333	10	10	0	0	45s	100	1	6521
r	1115	347	10	10	0	0	45s	100	1	6521
r	1111	356	10	10	0	0	45s	100	1	6521
r	1130	341	10	10	0	0	45s	100	1	6521
r	1152	330	10	10	0	0	45s	100	1	6521
r	1172	329	10	10	0	0	45s	100	1	6521
r	1194	329	10	10	0	0	45s	100	1	6521
r	1216	330	10	10	0	0	45s	100	1	6521
r	1177	349	10	10	0	0	45s	100	1	6521
r	1194	348	10	10	0	0	45s	100	1	6521
r	1213	349	10	10	0	0	45s	100	1	6521
r	1226	349	10	10	0	0	45s	100	1	6521
r	1253	369	10	10	0	0	45s	100	1	6521
r	1263	355	10	10	0	0	45s	100	1	6521
r	1243	378	10	10	0	0	45s	100	1	6521
r	1218	364	10	10	0	0	45s	100	1	6521
r	1198	344	10	10	0	0	45s	100	1	6521
r	1186	380	10	10	0	0	45s	100	1	6521
r	1164	376	10	10	0	0	45s	100	1	6521
r	1190	370	10	10	0	0	45s	100	1	6521
r	1204	363	10	10	0	0	45s	100	1	6521
r	1231	381	10	10	0	0	45s	100	1	6521
r	1258	382	10	10	0	0	45s	100	1	6521
r	887	342	10	10	0	0	45s	100	1	6521
r	913	398	10	10	0	0	45s	100	1	6521
r	886	393	10	10	0	0	45s	100	1	6521
r	882	387	10	10	0	0	45s	100	1	6521
r	864	376	10	10	0	0	45s	100	1	6521
r	851	364	10	10	0	0	45s	100	1	6521
r	825	364	10	10	0	0	45s	100	1	6521
r	807	362	10	10	0	0	45s	100	1	6521
r	803	345	10	10	0	0	45s	100	1	6521
r	827	340	10	10	0	0	45s	100	1	6521
r	823	332	10	10	0	0	45s	100	1	6521
r	803	329	10	10	0	0	45s	100	1	6521
r	791	326	10	10	0	0	45s	100	1	6521
r	811	317	10	10	0	0	45s	100	1	6521
r	810	303	10	10	0	0	45s	100	1	6521
r	774	291	10	10	0	0	45s	100	1	6521
r	785	277	10	10	0	0	45s	100	1	6521
r	776	270	10	10	0	0	45s	100	1	6521
r	767	258	10	10	0	0	45s	100	1	6521
r	750	245	10	10	0	0	45s	100	1	6521
r	993	418	10	10	0	0	45s	100	1	6521
r	1021	418	10	10	0	0	45s	100	1	6521
r	997	433	10	10	0	0	45s	100	1	6521
r	1030	441	10	10	0	0	45s	100	1	6521
r	1050	439	10	10	0	0	45s	100	1	6521
r	1025	447	10	10	0	0	45s	100	1	6521
r	1054	462	10	10	0	0	45s	100	1	6521
r	1091	474	10	10	0	0	45s	100	1	6521
r	1114	473	10	10	0	0	45s	100	1	6521
r	1121	455	10	10	0	0	45s	100	1	6521
r	1137	492	10	10	0	0	45s	100	1	6521
r	1128	523	10	10	0	0	45s	100	1	6521
r	1118	549	10	10	0	0	45s	100	1	6521
r	1144	528	10	10	0	0	45s	100	1	6521
r	1169	514	10	10	0	0	45s	100	1	6521
r	1187	535	10	10	0	0	45s	100	1	6521
r	1185	546	10	10	0	0	45s	100	1	6521
r	1166	594	10	10	0	0	45s	100	1	6521
r	1245	596	10	10	0	0	45s	100	1	6521
r	1227	606	10	10	0	0	45s	100	1	6521
r	1265	609	10	10	0	0	45s	100	1	6521
r	1310	609	10	10	0	0	45s	100	1	6521
r	1286	605	10	10	0	0	45s	100	1	6521
r	1273	586	10	10	0	0	45s	100	1	6521
r	1285	567	10	10	0	0	45s	100	1	6521
r	1315	560	10	10	0	0	45s	100	1	6521
r	1312	542	10	10	0	0	45s	100	1	6521
r	1298	522	10	10	0	0	45s	100	1	6521
r	1297	536	10	10	0	0	45s	100	1	6521
r	1277	551	10	10	0	0	45s	100	1	6521
r	1256	559	10	10	0	0	45s	100	1	6521
r	1235	550	10	10	0	0	45s	100	1	6521
r	1214	541	10	10	0	0	45s	100	1	6521
r	1222	524	10	10	0	0	45s	100	1	6521
r	1201	503	10	10	0	0	45s	100	1	6521
r	1186	518	10	10	0	0	45s	100	1	6521
r	1170	538	10	10	0	0	45s	100	1	6521
r	1156	510	10	10	0	0	45s	100	1	6521
r	1113	531	10	10	0	0	45s	100	1	6521
r	1104	561	10	10	0	0	45s	100	1	6521
r	1124	568	10	10	0	0	45s	100	1	6521
r	1108	588	10	10	0	0	45s	100	1	6521
r	1128	588	10	10	0	0	45s	100	1	6521
r	1131	618	10	10	0	0	45s	100	1	6521
r	1111	637	10	10	0	0	45s	100	1	6521
r	1119	652	10	10	0	0	45s	100	1	6521
r	1138	639	10	10	0	0	45s	100	1	6521
r	1148	623	10	10	0	0	45s	100	1	6521
r	1164	611	10	10	0	0	45s	100	1	6521
r	1151	669	10	10	0	0	45s	100	1	6521
r	1169	644	10	10	0	0	45s	100	1	6521
r	1199	653	10	10	0	0	45s	100	1	6521
r	1225	664	10	10	0	0	45s	100	1	6521
r	1188	676	10	10	0	0	45s	100	1	6521
r	1173	679	10	10	0	0	45s	100	1	6521
r	1168	708	10	10	0	0	45s	100	1	6521
r	1159	719	10	10	0	0	45s	100	1	6521
r	1158	735	10	10	0	0	45s	100	1	6521
r	1200	735	10	10	0	0	45s	100	1	6521
r	1226	731	10	10	0	0	45s	100	1	6521
r	1237	711	10	10	0	0	45s	100	1	6521
r	1229	697	10	10	0	0	45s	100	1	6521
r	1216	710	10	10	0	0	45s	100	1	6521
r	1244	715	10	10	0	0	45s	100	1	6521
r	1262	723	10	10	0	0	45s	100	1	6521
r	1280	731	10	10	0	0	45s	100	1	6521
r	1298	742	10	10	0	0	45s	100	1	6521
r	1309	757	10	10	0	0	45s	100	1	6521
r	1316	779	10	10	0	0	45s	100	1	6521
r	1324	799	10	10	0	0	45s	100	1	6521
r	1326	808	10	10	0	0	45s	100	1	6521
r	1290	797	10	10	0	0	45s	100	1	6521
r	1275	792	10	10	0	0	45s	100	1	6521
r	1248	785	10	10	0	0	45s	100	1	6521
r	1218	777	10	10	0	0	45s	100	1	6521
r	1190	773	10	10	0	0	45s	100	1	6521
r	1205	767	10	10	0	0	45s	100	1	6521
r	1219	760	10	10	0	0	45s	100	1	6521
r	1237	743	10	10	0	0	45s	100	1	6521
r	1252	739	10	10	0	0	45s	100	1	6521
r	1251	755	10	10	0	0	45s	100	1	6521
r	1251	764	10	10	0	0	45s	100	1	6521
r	1281	767	10	10	0	0	45s	100	1	6521
r	1288	768	10	10	0	0	45s	100	1	6521
r	1308	766	10	10	0	0	45s	100	1	6521
r	1275	750	10	10	0	0	45s	100	1	6521
r	1370	809	10	10	0	0	45s	100	1	6521
r	1404	817	10	10	0	0	45s	100	1	6521
r	1423	817	10	10	0	0	45s	100	1	6521
r	1397	789	10	10	0	0	45s	100	1	6521
r	1372	784	10	10	0	0	45s	100	1	6521
r	1349	779	10	10	0	0	45s	100	1	6521
r	1366	766	10	10	0	0	45s	100	1	6521
r	1391	768	10	10	0	0	45s	100	1	6521
r	1415	770	10	10	0	0	45s	100	1	6521
r	1434	770	10	10	0	0	45s	100	1	6521
r	1453	759	10	10	0	0	45s	100	1	6521
r	1457	744	10	10	0	0	45s	100	1	6521
r	1434	746	10	10	0	0	45s	100	1	6521
r	1416	747	10	10	0	0	45s	100	1	6521
r	1388	748	10	10	0	0	45s	100	1	6521
r	1363	746	10	10	0	0	45s	100	1	6521
r	1330	735	10	10	0	0	45s	100	1	6521
r	1337	734	10	10	0	0	45s	100	1	6521
r	1363	730	10	10	0	0	45s	100	1	6521
r	1401	725	10	10	0	0	45s	100	1	6521
r	1425	725	10	10	0	0	45s	100	1	6521
r	1437	697	10	10	0	0	45s	100	1	6521
r	1428	697	10	10	0	0	45s	100	1	6521
r	1389	700	10	10	0	0	45s	100	1	6521
r	1359	708	10	10	0	0	45s	100	1	6521
r	1338	711	10	10	0	0	45s	100	1	6521
r	1378	684	10	10	0	0	45s	100	1	6521
r	1412	677	10	10	0	0	45s	100	1	6521
r	1437	675	10	10	0	0	45s	100	1	6521
r	1394	657	10	10	0	0	45s	100	1	6521
r	1379	657	10	10	0	0	45s	100	1	6521
r	1377	647	10	10	0	0	45s	100	1	6521
r	1426	631	10	10	0	0	45s	100	1	6521
r	1451	612	10	10	0	0	45s	100	1	6521
r	1426	629	10	10	0	0	45s	100	1	6521
r	1415	646	10	10	0	0	45s	100	1	6521
r	1412	664	10	10	0	0	45s	100	1	6521
r	1432	666	10	10	0	0	45s	100	1	6521
r	1371	623	10	10	0	0	45s	100	1	6521
r	1356	598	10	10	0	0	45s	100	1	6521
r	1348	567	10	10	0	0	45s	100	1	6521
r	1376	577	10	10	0	0	45s	100	1	6521
r	1390	608	10	10	0	0	45s	100	1	6521
r	1404	617	10	10	0	0	45s	100	1	6521
r	1424	595	10	10	0	0	45s	100	1	6521
r	1435	577	10	10	0	0	45s	100	1	6521
r	1426	563	10	10	0	0	45s	100	1	6521
r	1393	543	10	10	0	0	45s	100	1	6521
r	1355	543	10	10	0	0	45s	100	1	6521
r	1386	543	10	10	0	0	45s	100	1	6521
r	1348	498	10	10	0	0	45s	100	1	6521
r	1373	492	10	10	0	0	45s	100	1	6521
r	1401	479	10	10	0	0	45s	100	1	6521
r	1419	459	10	10	0	0	45s	100	1	6521
r	1422	455	10	10	0	0	45s	100	1	6521
r	1423	445	10	10	0	0	45s	100	1	6521
r	1424	424	10	10	0	0	45s	100	1	6521
r	1425	402	10	10	0	0	45s	100	1	6521
r	1410	402	10	10	0	0	45s	100	1	6521
r	1400	419	10	10	0	0	45s	100	1	6521
r	1400	434	10	10	0	0	45s	100	1	6521
r	1395	446	10	10	0	0	45s	100	1	6521
r	1374	454	10	10	0	0	45s	100	1	6521
r	1366	465	10	10	0	0	45s	100	1	6521
r	1318	478	10	10	0	0	45s	100	1	6521
r	1331	457	10	10	0	0	45s	100	1	6521
r	1346	442	10	10	0	0	45s	100	1	6521
r	1357	427	10	10	0	0	45s	100	1	6521
r	1359	415	10	10	0	0	45s	100	1	6521
r	1344	423	10	10	0	0	45s	100	1	6521
r	1335	429	10	10	0	0	45s	100	1	6521
r	1317	437	10	10	0	0	45s	100	1	6521
r	1299	445	10	10	0	0	45s	100	1	6521
r	1286	450	10	10	0	0	45s	100	1	6521
r	1270	457	10	10	0	0	45s	100	1	6521
r	1258	466	10	10	0	0	45s	100	1	6521
r	1250	482	10	10	0	0	45s	100	1	6521
r	1229	489	10	10	0	0	45s	100	1	6521
r	1201	486	10	10	0	0	45s	100	1	6521
r	1192	483	10	10	0	0	45s	100	1	6521
r	1173	481	10	10	0	0	45s	100	1	6521
r	1165	492	10	10	0	0	45s	100	1	6521
r	1133	471	10	10	0	0	45s	100	1	6521
r	1076	472	10	10	0	0	45s	100	1	6521
r	1115	431	10	10	0	0	45s	100	1	6521
r	1143	420	10	10	0	0	45s	100	1	6521
r	1169	420	10	10	0	0	45s	100	1	6521
r	1226	424	10	10	0	0	45s	100	1	6521
r	1257	452	10	10	0	0	45s	100	1	6521
r	1352	385	10	10	0	0	45s	100	1	6521
r	1400	401	10	10	0	0	45s	100	1	6521
r	1411	384	10	10	0	0	45s	100	1	6521
r	1417	356	10	10	0	0	45s	100	1	6521
r	1422	344	10	10	0	0	45s	100	1	6521
r	1434	315	10	10	0	0	45s	100	1	6521
r	1439	296	10	10	0	0	45s	100	1	6521
r	1420	290	10	10	0	0	45s	100	1	6521
r	1419	292	10	10	0	0	45s	100	1	6521
r	1415	302	10	10	0	0	45s	100	1	6521
r	1407	322	10	10	0	0	45s	100	1	6521
r	1399	342	10	10	0	0	45s	100	1	6521
r	1389	348	10	10	0	0	45s	100	1	6521
r	1376	341	10	10	0	0	45s	100	1	6521
r	1384	327	10	10	0	0	45s	100	1	6521
r	1397	306	10	10	0	0	45s	100	1	6521
r	1400	293	10	10	0	0	45s	100	1	6521
r	1354	290	10	10	0	0	45s	100	1	6521
r	1351	311	10	10	0	0	45s	100	1	6521
r	1333	326	10	10	0	0	45s	100	1	6521
r	1319	334	10	10	0	0	45s	100	1	6521
r	1299	348	10	10	0	0	45s	100	1	6521
r	1288	351	10	10	0	0	45s	100	1	6521
r	1298	327	10	10	0	0	45s	100	1	6521
r	1319	311	10	10	0	0	45s	100	1	6521
r	1331	303	10	10	0	0	45s	100	1	6521
r	1400	233	10	10	0	0	45s	100	1	6521
r	1412	223	10	10	0	0	45s	100	1	6521
r	1421	213	10	10	0	0	45s	100	1	6521
r	1427	204	10	10	0	0	45s	100	1	6521
r	1427	184	10	10	0	0	45s	100	1	6521
r	1418	167	10	10	0	0	45s	100	1	6521
r	1402	190	10	10	0	0	45s	100	1	6521
r	1398	201	10	10	0	0	45s	100	1	6521
r	1397	210	10	10	0	0	45s	100	1	6521
r	1416	193	10	10	0	0	45s	100	1	6521
r	1416	183	10	10	0	0	45s	100	1	6521
r	1403	153	10	10	0	0	45s	100	1	6521
r	1392	143	10	10	0	0	45s	100	1	6521
r	1360	134	10	10	0	0	45s	100	1	6521
r	1335	132	10	10	0	0	45s	100	1	6521
r	1320	132	10	10	0	0	45s	100	1	6521
r	1289	139	10	10	0	0	45s	100	1	6521
r	1280	144	10	10	0	0	45s	100	1	6521
r	1257	145	10	10	0	0	45s	100	1	6521
r	1241	144	10	10	0	0	45s	100	1	6521
r	1226	141	10	10	0	0	45s	100	1	6521
r	1218	140	10	10	0	0	45s	100	1	6521
r	1199	140	10	10	0	0	45s	100	1	6521
r	1189	140	10	10	0	0	45s	100	1	6521
r	1169	139	10	10	0	0	45s	100	1	6521
r	1155	136	10	10	0	0	45s	100	1	6521
r	1152	130	10	10	0	0	45s	100	1	6521
r	1160	129	10	10	0	0	45s	100	1	6521
r	1198	126	10	10	0	0	45s	100	1	6521
r	1220	125	10	10	0	0	45s	100	1	6521
r	1241	129	10	10	0	0	45s	100	1	6521
r	1277	134	10	10	0	0	45s	100	1	6521
r	1298	134	10	10	0	0	45s	100	1	6521
r	1311	150	10	10	0	0	45s	100	1	6521
r	1335	146	10	10	0	0	45s	100	1	6521
r	1356	146	10	10	0	0	45s	100	1	6521
r	1383	165	10	10	0	0	45s	100	1	6521
r	1391	153	10	10	0	0	45s	100	1	6521
r	1336	181	10	10	0	0	45s	100	1	6521
r	1325	193	10	10	0	0	45s	100	1	6521
r	1328	203	10	10	0	0	45s	100	1	6521
r	1327	206	10	10	0	0	45s	100	1	6521
r	1308	196	10	10	0	0	45s	100	1	6521
r	1300	192	10	10	0	0	45s	100	1	6521
r	1284	186	10	10	0	0	45s	100	1	6521
r	1266	176	10	10	0	0	45s	100	1	6521
r	1246	176	10	10	0	0	45s	100	1	6521
r	1220	176	10	10	0	0	45s	100	1	6521
r	1214	178	10	10	0	0	45s	100	1	6521
r	1301	173	10	10	0	0	45s	100	1	6521
r	1317	176	10	10	0	0	45s	100	1	6521
r	1325	180	10	10	0	0	45s	100	1	6521
r	1396	627	10	10	0	0	45s	100	1	6521
r	1381	591	10	10	0	0	45s	100	1	6521
r	1366	617	10	10	0	0	45s	100	1	6521
r	1363	681	10	10	0	0	45s	100	1	6521
r	1388	672	10	10	0	0	45s	100	1	6521
r	1024	435	10	10	0	0	45s	100	1	6521
r	1143	330	10	10	0	0	45s	100	1	6521
r	1318	321	10	10	0	0	45s	100	1	6521
r	1258	344	10	10	0	0	45s	100	1	6521
r	1286	343	10	10	0	0	45s	100	1	6521
r	1225	327	10	10	0	0	45s	100	1	6521
r	1233	312	10	10	0	0	45s	100	1	6521
r	900	414	10	10	0	0	45s	100	1	6521
r	860	433	10	10	0	0	45s	100	1	6521
r	851	418	10	10	0	0	45s	100	1	6521
r	833	426	10	10	0	0	45s	100	1	6521
r	808	410	10	10	0	0	45s	100	1	6521
r	776	413	10	10	0	0	45s	100	1	6521
r	751	421	10	10	0	0	45s	100	1	6521
r	765	429	10	10	0	0	45s	100	1	6521
r	785	430	10	10	0	0	45s	100	1	6521
r	811	428	10	10	0	0	45s	100	1	6521
r	716	490	10	10	0	0	45s	100	1	6521
r	732	492	10	10	0	0	45s	100	1	6521
r	741	498	10	10	0	0	45s	100	1	6521
r	748	518	10	10	0	0	45s	100	1	6521
r	754	541	10	10	0	0	45s	100	1	6521
r	741	544	10	10	0	0	45s	100	1	6521
r	741	534	10	10	0	0	45s	100	1	6521
r	736	517	10	10	0	0	45s	100	1	6521
r	724	515	10	10	0	0	45s	100	1	6521
r	715	533	10	10	0	0	45s	100	1	6521
r	711	545	10	10	0	0	45s	100	1	6521
r	707	553	10	10	0	0	45s	100	1	6521
r	714	560	10	10	0	0	45s	100	1	6521
r	724	562	10	10	0	0	45s	100	1	6521
r	727	570	10	10	0	0	45s	100	1	6521
r	725	589	10	10	0	0	45s	100	1	6521
r	720	597	10	10	0	0	45s	100	1	6521
r	711	604	10	10	0	0	45s	100	1	6521
r	702	609	10	10	0	0	45s	100	1	6521
r	692	611	10	10	0	0	45s	100	1	6521
r	681	610	10	10	0	0	45s	100	1	6521
r	673	603	10	10	0	0	45s	100	1	6521
r	678	595	10	10	0	0	45s	100	1	6521
r	689	576	10	10	0	0	45s	100	1	6521
r	693	569	10	10	0	0	45s	100	1	6521
r	707	583	10	10	0	0	45s	100	1	6521
r	697	591	10	10	0	0	45s	100	1	6521
r	690	596	10	10	0	0	45s	100	1	6521
r	718	569	10	10	0	0	45s	100	1	6521
r	705	536	10	10	0	0	45s	100	1	6521
r	709	514	10	10	0	0	45s	100	1	6521
r	710	503	10	10	0	0	45s	100	1	6521
r	712	491	10	10	0	0	45s	100	1	6521
r	758	430	10	10	0	0	45s	100	1	6521
r	789	420	10	10	0	0	45s	100	1	6521
r	805	420	10	10	0	0	45s	100	1	6521
r	796	408	10	10	0	0	45s	100	1	6521
r	740	426	10	10	0	0	45s	100	1	6521
r	909	399	10	10	0	0	45s	100	1	6521
r	898	392	10	10	0	0	45s	100	1	6521
r	1371	829	10	10	0	0	45s	100	1	6521
r	1336	831	10	10	0	0	45s	100	1	6521
r	1362	824	10	10	0	0	45s	100	1	6521
r	1331	817	10	10	0	0	45s	100	1	6521
r	1212	738	10	10	0	0	45s	100	1	6521
r	1171	665	10	10	0	0	45s	100	1	6521
r	1147	654	10	10	0	0	45s	100	1	6521
r	1128	670	10	10	0	0	45s	100	1	6521
r	142	1384	10	10	0	0	45s	100	1	6522
r	174	1386	10	10	0	0	45s	100	1	6522
r	172	1362	10	10	0	0	45s	100	1	6522
r	198	1349	10	10	0	0	45s	100	1	6522
r	215	1360	10	10	0	0	45s	100	1	6522
r	238	1349	10	10	0	0	45s	100	1	6522
r	257	1352	10	10	0	0	45s	100	1	6522
r	279	1369	10	10	0	0	45s	100	1	6522
r	290	1373	10	10	0	0	45s	100	1	6522
r	300	1380	10	10	0	0	45s	100	1	6522
r	295	1396	10	10	0	0	45s	100	1	6522
r	280	1401	10	10	0	0	45s	100	1	6522
r	313	1419	10	10	0	0	45s	100	1	6522
r	298	1430	10	10	0	0	45s	100	1	6522
r	329	1435	10	10	0	0	45s	100	1	6522
r	345	1430	10	10	0	0	45s	100	1	6522
r	351	1408	10	10	0	0	45s	100	1	6522
r	326	1402	10	10	0	0	45s	100	1	6522
r	345	1385	10	10	0	0	45s	100	1	6522
r	373	1385	10	10	0	0	45s	100	1	6522
r	385	1394	10	10	0	0	45s	100	1	6522
r	364	1405	10	10	0	0	45s	100	1	6522
r	390	1416	10	10	0	0	45s	100	1	6522
r	409	1431	10	10	0	0	45s	100	1	6522
r	437	1433	10	10	0	0	45s	100	1	6522
r	459	1428	10	10	0	0	45s	100	1	6522
r	480	1425	10	10	0	0	45s	100	1	6522
r	493	1421	10	10	0	0	45s	100	1	6522
r	486	1406	10	10	0	0	45s	100	1	6522
r	458	1403	10	10	0	0	45s	100	1	6522
r	434	1404	10	10	0	0	45s	100	1	6522
r	420	1395	10	10	0	0	45s	100	1	6522
r	414	1376	10	10	0	0	45s	100	1	6522
r	411	1360	10	10	0	0	45s	100	1	6522
r	400	1336	10	10	0	0	45s	100	1	6522
r	391	1341	10	10	0	0	45s	100	1	6522
r	382	1352	10	10	0	0	45s	100	1	6522
r	370	1355	10	10	0	0	45s	100	1	6522
r	358	1357	10	10	0	0	45s	100	1	6522
r	345	1358	10	10	0	0	45s	100	1	6522
r	282	1347	10	10	0	0	45s	100	1	6522
r	265	1338	10	10	0	0	45s	100	1	6522
r	259	1334	10	10	0	0	45s	100	1	6522
r	264	1316	10	10	0	0	45s	100	1	6522
r	280	1320	10	10	0	0	45s	100	1	6522
r	308	1330	10	10	0	0	45s	100	1	6522
r	311	1324	10	10	0	0	45s	100	1	6522
r	312	1297	10	10	0	0	45s	100	1	6522
r	332	1307	10	10	0	0	45s	100	1	6522
r	353	1319	10	10	0	0	45s	100	1	6522
r	390	1317	10	10	0	0	45s	100	1	6522
r	408	1323	10	10	0	0	45s	100	1	6522
r	369	1333	10	10	0	0	45s	100	1	6522
r	352	1335	10	10	0	0	45s	100	1	6522
r	467	1389	10	10	0	0	45s	100	1	6522
r	502	1362	10	10	0	0	45s	100	1	6522
r	522	1361	10	10	0	0	45s	100	1	6522
r	566	1357	10	10	0	0	45s	100	1	6522
r	602	1351	10	10	0	0	45s	100	1	6522
r	623	1347	10	10	0	0	45s	100	1	6522
r	646	1348	10	10	0	0	45s	100	1	6522
r	677	1362	10	10	0	0	45s	100	1	6522
r	709	1372	10	10	0	0	45s	100	1	6522
r	726	1381	10	10	0	0	45s	100	1	6522
r	714	1393	10	10	0	0	45s	100	1	6522
r	684	1395	10	10	0	0	45s	100	1	6522
r	665	1388	10	10	0	0	45s	100	1	6522
r	638	1383	10	10	0	0	45s	100	1	6522
r	609	1380	10	10	0	0	45s	100	1	6522
r	583	1372	10	10	0	0	45s	100	1	6522
r	560	1373	10	10	0	0	45s	100	1	6522
r	535	1379	10	10	0	0	45s	100	1	6522
r	502	1381	10	10	0	0	45s	100	1	6522
