//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//----------------------------------------------------------
r	603	448	10	10	0	0	45s	100	1	7101
r	623	450	10	10	0	0	45s	100	1	7101
r	630	464	10	10	0	0	45s	100	1	7101
r	630	477	10	10	0	0	45s	100	1	7101
r	620	480	10	10	0	0	45s	100	1	7101
r	608	469	10	10	0	0	45s	100	1	7101
r	595	460	10	10	0	0	45s	100	1	7101
r	619	444	10	10	0	0	45s	100	1	7101
r	621	429	10	10	0	0	45s	100	1	7101
r	621	422	10	10	0	0	45s	100	1	7101
r	615	409	10	10	0	0	45s	100	1	7101
r	603	412	10	10	0	0	45s	100	1	7101
r	596	412	10	10	0	0	45s	100	1	7101
r	594	398	10	10	0	0	45s	100	1	7101
r	606	391	10	10	0	0	45s	100	1	7101
r	606	390	10	10	0	0	45s	100	1	7101
r	598	383	10	10	0	0	45s	100	1	7101
r	589	379	10	10	0	0	45s	100	1	7101
r	588	374	10	10	0	0	45s	100	1	7101
r	599	357	10	10	0	0	45s	100	1	7102
r	587	349	10	10	0	0	45s	100	1	7102
r	584	328	10	10	0	0	45s	100	1	7102
r	583	319	10	10	0	0	45s	100	1	7102
r	579	305	10	10	0	0	45s	100	1	7102
r	573	296	10	10	0	0	45s	100	1	7102
r	569	265	10	10	0	0	45s	100	1	7102
r	567	255	10	10	0	0	45s	100	1	7102
r	545	267	10	10	0	0	45s	100	1	7102
r	539	275	10	10	0	0	45s	100	1	7102
r	533	282	10	10	0	0	45s	100	1	7102
r	544	290	10	10	0	0	45s	100	1	7102
r	562	285	10	10	0	0	45s	100	1	7102
r	567	307	10	10	0	0	45s	100	1	7102
r	577	328	10	10	0	0	45s	100	1	7102
r	586	342	10	10	0	0	45s	100	1	7102
r	587	345	10	10	0	0	45s	100	1	7102
r	565	323	10	10	0	0	45s	100	1	7102
r	557	309	10	10	0	0	45s	100	1	7102
r	537	304	10	10	0	0	45s	100	1	7102
r	523	295	10	10	0	0	45s	100	1	7102
r	516	288	10	10	0	0	45s	100	1	7102
r	502	285	10	10	0	0	45s	100	1	7102
r	541	283	10	10	0	0	45s	100	1	7102
r	549	281	10	10	0	0	45s	100	1	7102
r	555	276	10	10	0	0	45s	100	1	7102
r	564	283	10	10	0	0	45s	100	1	7102
r	555	296	10	10	0	0	45s	100	1	7102
r	548	297	10	10	0	0	45s	100	1	7102
r	546	289	10	10	0	0	45s	100	1	7102
r	554	285	10	10	0	0	45s	100	1	7102
r	554	292	10	10	0	0	45s	100	1	7102
r	527	290	10	10	0	0	45s	100	1	7102
r	516	287	10	10	0	0	45s	100	1	7102
r	494	287	10	10	0	0	45s	100	1	7102
r	473	281	10	10	0	0	45s	100	1	7102
r	466	277	10	10	0	0	45s	100	1	7102
r	448	265	10	10	0	0	45s	100	1	7102
r	442	261	10	10	0	0	45s	100	1	7102
r	442	252	10	10	0	0	45s	100	1	7102
r	442	250	10	10	0	0	45s	100	1	7102
r	432	246	10	10	0	0	45s	100	1	7102
r	425	244	10	10	0	0	45s	100	1	7102
r	414	250	10	10	0	0	45s	100	1	7102
r	412	252	10	10	0	0	45s	100	1	7102
r	415	260	10	10	0	0	45s	100	1	7102
r	427	266	10	10	0	0	45s	100	1	7102
r	437	268	10	10	0	0	45s	100	1	7102
r	422	279	10	10	0	0	45s	100	1	7102
r	417	283	10	10	0	0	45s	100	1	7102
r	426	291	10	10	0	0	45s	100	1	7102
r	446	278	10	10	0	0	45s	100	1	7102
r	451	284	10	10	0	0	45s	100	1	7102
r	438	293	10	10	0	0	45s	100	1	7102
r	440	298	10	10	0	0	45s	100	1	7102
r	461	301	10	10	0	0	45s	100	1	7102
r	478	303	10	10	0	0	45s	100	1	7102
r	466	318	10	10	0	0	45s	100	1	7102
r	443	316	10	10	0	0	45s	100	1	7102
r	431	307	10	10	0	0	45s	100	1	7102
r	459	316	10	10	0	0	45s	100	1	7102
r	476	332	10	10	0	0	45s	100	1	7102
r	492	345	10	10	0	0	45s	100	1	7102
r	506	350	10	10	0	0	45s	100	1	7102
r	509	350	10	10	0	0	45s	100	1	7102
r	497	339	10	10	0	0	45s	100	1	7102
r	481	332	10	10	0	0	45s	100	1	7102
r	482	321	10	10	0	0	45s	100	1	7102
r	461	318	10	10	0	0	45s	100	1	7102
r	447	321	10	10	0	0	45s	100	1	7102
r	467	330	10	10	0	0	45s	100	1	7102
r	477	346	10	10	0	0	45s	100	1	7102
r	472	354	10	10	0	0	45s	100	1	7102
r	463	358	10	10	0	0	45s	100	1	7102
r	464	369	10	10	0	0	45s	100	1	7102
r	463	376	10	10	0	0	45s	100	1	7102
r	446	379	10	10	0	0	45s	100	1	7102
r	451	365	10	10	0	0	45s	100	1	7102
r	457	361	10	10	0	0	45s	100	1	7102
r	461	347	10	10	0	0	45s	100	1	7102
r	472	345	10	10	0	0	45s	100	1	7102
r	486	348	10	10	0	0	45s	100	1	7102
r	493	347	10	10	0	0	45s	100	1	7102
r	493	344	10	10	0	0	45s	100	1	7102
r	481	345	10	10	0	0	45s	100	1	7102
r	489	352	10	10	0	0	45s	100	1	7102
r	493	352	10	10	0	0	45s	100	1	7102
r	497	342	10	10	0	0	45s	100	1	7102
r	481	331	10	10	0	0	45s	100	1	7102
r	472	329	10	10	0	0	45s	100	1	7102
r	468	337	10	10	0	0	45s	100	1	7102
r	468	347	10	10	0	0	45s	100	1	7102
r	469	349	10	10	0	0	45s	100	1	7102
r	491	327	10	10	0	0	45s	100	1	7102
r	498	336	10	10	0	0	45s	100	1	7102
r	482	340	10	10	0	0	45s	100	1	7102
r	466	353	10	10	0	0	45s	100	1	7102
r	485	348	10	10	0	0	45s	100	1	7102
r	492	347	10	10	0	0	45s	100	1	7102
r	491	337	10	10	0	0	45s	100	1	7102
r	482	332	10	10	0	0	45s	100	1	7102
r	484	342	10	10	0	0	45s	100	1	7102
r	472	342	10	10	0	0	45s	100	1	7102
r	478	335	10	10	0	0	45s	100	1	7102
r	434	278	10	10	0	0	45s	100	1	7102
r	419	270	10	10	0	0	45s	100	1	7102
r	415	273	10	10	0	0	45s	100	1	7102
r	408	259	10	10	0	0	45s	100	1	7102
r	395	257	10	10	0	0	45s	100	1	7102
r	384	257	10	10	0	0	45s	100	1	7102
r	378	272	10	10	0	0	45s	100	1	7102
r	406	281	10	10	0	0	45s	100	1	7102
r	409	277	10	10	0	0	45s	100	1	7102
r	392	266	10	10	0	0	45s	100	1	7102
r	380	264	10	10	0	0	45s	100	1	7102
r	370	278	10	10	0	0	45s	100	1	7102
r	366	282	10	10	0	0	45s	100	1	7102
r	359	278	10	10	0	0	45s	100	1	7102
r	362	264	10	10	0	0	45s	100	1	7102
r	351	264	10	10	0	0	45s	100	1	7102
r	337	266	10	10	0	0	45s	100	1	7102
r	327	268	10	10	0	0	45s	100	1	7102
r	322	276	10	10	0	0	45s	100	1	7102
r	325	284	10	10	0	0	45s	100	1	7102
r	322	294	10	10	0	0	45s	100	1	7102
r	308	299	10	10	0	0	45s	100	1	7102
r	301	299	10	10	0	0	45s	100	1	7102
r	298	299	10	10	0	0	45s	100	1	7102
r	311	274	10	10	0	0	45s	100	1	7102
r	314	262	10	10	0	0	45s	100	1	7102
r	318	255	10	10	0	0	45s	100	1	7102
r	320	255	10	10	0	0	45s	100	1	7102
r	344	272	10	10	0	0	45s	100	1	7102
r	327	277	10	10	0	0	45s	100	1	7102
r	306	294	10	10	0	0	45s	100	1	7102
r	291	309	10	10	0	0	45s	100	1	7102
r	282	311	10	10	0	0	45s	100	1	7102
r	268	315	10	10	0	0	45s	100	1	7102
r	275	322	10	10	0	0	45s	100	1	7102
r	281	322	10	10	0	0	45s	100	1	7102
r	251	330	10	10	0	0	45s	100	1	7102
r	250	328	10	10	0	0	45s	100	1	7102
r	273	331	10	10	0	0	45s	100	1	7102
r	278	336	10	10	0	0	45s	100	1	7102
r	272	345	10	10	0	0	45s	100	1	7102
r	266	347	10	10	0	0	45s	100	1	7102
r	249	342	10	10	0	0	45s	100	1	7102
r	252	354	10	10	0	0	45s	100	1	7102
r	283	350	10	10	0	0	45s	100	1	7102
r	292	352	10	10	0	0	45s	100	1	7102
r	296	357	10	10	0	0	45s	100	1	7102
r	299	362	10	10	0	0	45s	100	1	7102
r	304	369	10	10	0	0	45s	100	1	7102
r	321	369	10	10	0	0	45s	100	1	7102
r	330	369	10	10	0	0	45s	100	1	7102
r	344	371	10	10	0	0	45s	100	1	7102
r	345	378	10	10	0	0	45s	100	1	7102
r	340	382	10	10	0	0	45s	100	1	7102
r	327	384	10	10	0	0	45s	100	1	7102
r	306	382	10	10	0	0	45s	100	1	7102
r	295	377	10	10	0	0	45s	100	1	7102
r	303	366	10	10	0	0	45s	100	1	7102
r	313	365	10	10	0	0	45s	100	1	7102
r	324	368	10	10	0	0	45s	100	1	7102
r	330	372	10	10	0	0	45s	100	1	7102
r	325	379	10	10	0	0	45s	100	1	7102
r	313	381	10	10	0	0	45s	100	1	7102
r	297	377	10	10	0	0	45s	100	1	7102
r	304	366	10	10	0	0	45s	100	1	7102
r	319	365	10	10	0	0	45s	100	1	7102
r	332	370	10	10	0	0	45s	100	1	7102
r	321	382	10	10	0	0	45s	100	1	7102
r	312	384	10	10	0	0	45s	100	1	7102
r	298	370	10	10	0	0	45s	100	1	7102
r	310	362	10	10	0	0	45s	100	1	7102
r	322	361	10	10	0	0	45s	100	1	7102
r	328	377	10	10	0	0	45s	100	1	7102
r	317	380	10	10	0	0	45s	100	1	7102
r	303	374	10	10	0	0	45s	100	1	7102
r	332	369	10	10	0	0	45s	100	1	7102
r	339	368	10	10	0	0	45s	100	1	7102
r	348	368	10	10	0	0	45s	100	1	7102
r	354	359	10	10	0	0	45s	100	1	7102
r	353	350	10	10	0	0	45s	100	1	7102
r	378	363	10	10	0	0	45s	100	1	7102
r	373	369	10	10	0	0	45s	100	1	7102
r	369	371	10	10	0	0	45s	100	1	7102
r	384	371	10	10	0	0	45s	100	1	7102
r	398	369	10	10	0	0	45s	100	1	7102
r	419	369	10	10	0	0	45s	100	1	7102
r	433	369	10	10	0	0	45s	100	1	7102
r	442	368	10	10	0	0	45s	100	1	7102
r	418	366	10	10	0	0	45s	100	1	7102
r	403	365	10	10	0	0	45s	100	1	7102
r	388	355	10	10	0	0	45s	100	1	7102
r	374	349	10	10	0	0	45s	100	1	7102
r	360	345	10	10	0	0	45s	100	1	7102
r	354	345	10	10	0	0	45s	100	1	7102
r	366	361	10	10	0	0	45s	100	1	7102
r	387	382	10	10	0	0	45s	100	1	7102
r	381	385	10	10	0	0	45s	100	1	7102
r	362	386	10	10	0	0	45s	100	1	7102
r	350	396	10	10	0	0	45s	100	1	7102
r	351	407	10	10	0	0	45s	100	1	7102
r	341	402	10	10	0	0	45s	100	1	7102
r	331	397	10	10	0	0	45s	100	1	7102
r	323	399	10	10	0	0	45s	100	1	7102
r	237	337	10	10	0	0	45s	100	1	7103
r	214	326	10	10	0	0	45s	100	1	7103
r	221	339	10	10	0	0	45s	100	1	7103
r	250	355	10	10	0	0	45s	100	1	7103
r	269	362	10	10	0	0	45s	100	1	7103
r	280	366	10	10	0	0	45s	100	1	7103
r	282	381	10	10	0	0	45s	100	1	7103
r	271	386	10	10	0	0	45s	100	1	7103
r	263	385	10	10	0	0	45s	100	1	7103
r	244	368	10	10	0	0	45s	100	1	7103
r	237	371	10	10	0	0	45s	100	1	7103
r	253	382	10	10	0	0	45s	100	1	7103
r	256	386	10	10	0	0	45s	100	1	7103
r	240	399	10	10	0	0	45s	100	1	7103
r	229	412	10	10	0	0	45s	100	1	7103
r	227	421	10	10	0	0	45s	100	1	7103
r	213	430	10	10	0	0	45s	100	1	7103
r	202	433	10	10	0	0	45s	100	1	7103
r	196	428	10	10	0	0	45s	100	1	7103
r	199	416	10	10	0	0	45s	100	1	7103
r	210	400	10	10	0	0	45s	100	1	7103
r	223	382	10	10	0	0	45s	100	1	7103
r	236	382	10	10	0	0	45s	100	1	7103
r	221	404	10	10	0	0	45s	100	1	7103
r	210	413	10	10	0	0	45s	100	1	7103
r	210	424	10	10	0	0	45s	100	1	7103
r	222	428	10	10	0	0	45s	100	1	7103
r	239	404	10	10	0	0	45s	100	1	7103
r	251	395	10	10	0	0	45s	100	1	7103
r	264	390	10	10	0	0	45s	100	1	7103
r	218	337	10	10	0	0	45s	100	1	7103
r	214	321	10	10	0	0	45s	100	1	7103
r	214	307	10	10	0	0	45s	100	1	7103
r	202	298	10	10	0	0	45s	100	1	7103
r	199	287	10	10	0	0	45s	100	1	7103
r	196	279	10	10	0	0	45s	100	1	7103
r	187	274	10	10	0	0	45s	100	1	7103
r	189	266	10	10	0	0	45s	100	1	7103
r	185	259	10	10	0	0	45s	100	1	7103
r	175	251	10	10	0	0	45s	100	1	7103
r	174	242	10	10	0	0	45s	100	1	7103
r	170	235	10	10	0	0	45s	100	1	7103
r	162	230	10	10	0	0	45s	100	1	7103
r	162	219	10	10	0	0	45s	100	1	7103
r	157	213	10	10	0	0	45s	100	1	7103
r	150	211	10	10	0	0	45s	100	1	7103
r	143	212	10	10	0	0	45s	100	1	7103
r	155	227	10	10	0	0	45s	100	1	7103
r	193	272	10	10	0	0	45s	100	1	7103
r	286	261	10	10	0	0	45s	100	1	7103
r	287	245	10	10	0	0	45s	100	1	7103
r	295	234	10	10	0	0	45s	100	1	7103
r	299	222	10	10	0	0	45s	100	1	7103
r	305	204	10	10	0	0	45s	100	1	7103
r	312	197	10	10	0	0	45s	100	1	7103
r	287	212	10	10	0	0	45s	100	1	7103
r	281	219	10	10	0	0	45s	100	1	7103
r	269	222	10	10	0	0	45s	100	1	7103
r	253	221	10	10	0	0	45s	100	1	7103
r	244	221	10	10	0	0	45s	100	1	7103
r	225	223	10	10	0	0	45s	100	1	7103
r	234	233	10	10	0	0	45s	100	1	7103
r	241	246	10	10	0	0	45s	100	1	7103
r	245	259	10	10	0	0	45s	100	1	7103
r	248	267	10	10	0	0	45s	100	1	7103
r	255	262	10	10	0	0	45s	100	1	7103
r	255	240	10	10	0	0	45s	100	1	7103
r	252	227	10	10	0	0	45s	100	1	7103
r	245	224	10	10	0	0	45s	100	1	7103
r	231	219	10	10	0	0	45s	100	1	7103
r	218	211	10	10	0	0	45s	100	1	7103
r	211	202	10	10	0	0	45s	100	1	7103
r	205	196	10	10	0	0	45s	100	1	7103
r	203	191	10	10	0	0	45s	100	1	7103
r	207	180	10	10	0	0	45s	100	1	7103
r	211	168	10	10	0	0	45s	100	1	7103
r	212	161	10	10	0	0	45s	100	1	7103
r	204	174	10	10	0	0	45s	100	1	7103
r	195	181	10	10	0	0	45s	100	1	7103
r	318	186	10	10	0	0	45s	100	1	7103
r	327	170	10	10	0	0	45s	100	1	7103
r	327	157	10	10	0	0	45s	100	1	7103
r	333	152	10	10	0	0	45s	100	1	7103
r	345	151	10	10	0	0	45s	100	1	7103
r	333	180	10	10	0	0	45s	100	1	7103
r	328	196	10	10	0	0	45s	100	1	7103
r	325	208	10	10	0	0	45s	100	1	7103
r	328	205	10	10	0	0	45s	100	1	7103
r	342	181	10	10	0	0	45s	100	1	7103
r	349	168	10	10	0	0	45s	100	1	7103
r	356	163	10	10	0	0	45s	100	1	7103
r	368	222	10	10	0	0	45s	100	1	7103
r	363	220	10	10	0	0	45s	100	1	7103
r	363	211	10	10	0	0	45s	100	1	7103
r	366	197	10	10	0	0	45s	100	1	7103
r	371	187	10	10	0	0	45s	100	1	7103
r	376	182	10	10	0	0	45s	100	1	7103
r	380	178	10	10	0	0	45s	100	1	7103
r	386	172	10	10	0	0	45s	100	1	7103
r	392	163	10	10	0	0	45s	100	1	7103
r	393	157	10	10	0	0	45s	100	1	7103
r	396	150	10	10	0	0	45s	100	1	7103
r	399	146	10	10	0	0	45s	100	1	7103
r	358	154	10	10	0	0	45s	100	1	7103
r	344	171	10	10	0	0	45s	100	1	7103
r	333	192	10	10	0	0	45s	100	1	7103
r	329	207	10	10	0	0	45s	100	1	7103
r	550	250	10	10	0	0	45s	100	1	7103
r	555	247	10	10	0	0	45s	100	1	7103
r	559	238	10	10	0	0	45s	100	1	7103
r	559	229	10	10	0	0	45s	100	1	7103
r	552	220	10	10	0	0	45s	100	1	7103
r	553	216	10	10	0	0	45s	100	1	7103
r	557	209	10	10	0	0	45s	100	1	7103
r	544	205	10	10	0	0	45s	100	1	7103
r	544	206	10	10	0	0	45s	100	1	7103
r	302	397	10	10	0	0	45s	100	1	7103
r	296	404	10	10	0	0	45s	100	1	7103
r	287	415	10	10	0	0	45s	100	1	7103
r	276	425	10	10	0	0	45s	100	1	7103
r	280	427	10	10	0	0	45s	100	1	7103
r	302	423	10	10	0	0	45s	100	1	7103
r	279	439	10	10	0	0	45s	100	1	7103
r	268	445	10	10	0	0	45s	100	1	7103
r	260	452	10	10	0	0	45s	100	1	7103
r	261	457	10	10	0	0	45s	100	1	7103
r	241	447	10	10	0	0	45s	100	1	7103
r	243	457	10	10	0	0	45s	100	1	7103
r	248	460	10	10	0	0	45s	100	1	7103
r	238	453	10	10	0	0	45s	100	1	7104
r	259	458	10	10	0	0	45s	100	1	7104
r	267	452	10	10	0	0	45s	100	1	7104
r	286	432	10	10	0	0	45s	100	1	7104
r	290	430	10	10	0	0	45s	100	1	7104
r	260	451	10	10	0	0	45s	100	1	7104
r	241	454	10	10	0	0	45s	100	1	7104
r	232	459	10	10	0	0	45s	100	1	7104
r	227	470	10	10	0	0	45s	100	1	7104
r	219	477	10	10	0	0	45s	100	1	7104
r	210	478	10	10	0	0	45s	100	1	7104
r	196	477	10	10	0	0	45s	100	1	7104
r	174	480	10	10	0	0	45s	100	1	7104
r	166	483	10	10	0	0	45s	100	1	7104
r	176	485	10	10	0	0	45s	100	1	7104
r	186	488	10	10	0	0	45s	100	1	7104
r	190	502	10	10	0	0	45s	100	1	7104
r	195	509	10	10	0	0	45s	100	1	7104
r	210	488	10	10	0	0	45s	100	1	7104
r	210	512	10	10	0	0	45s	100	1	7104
r	218	509	10	10	0	0	45s	100	1	7104
r	224	486	10	10	0	0	45s	100	1	7104
r	225	498	10	10	0	0	45s	100	1	7104
r	223	508	10	10	0	0	45s	100	1	7104
r	238	508	10	10	0	0	45s	100	1	7104
r	255	496	10	10	0	0	45s	100	1	7104
r	260	494	10	10	0	0	45s	100	1	7104
r	268	498	10	10	0	0	45s	100	1	7104
r	274	495	10	10	0	0	45s	100	1	7104
r	281	480	10	10	0	0	45s	100	1	7104
r	287	478	10	10	0	0	45s	100	1	7104
r	308	486	10	10	0	0	45s	100	1	7104
r	318	468	10	10	0	0	45s	100	1	7104
r	321	468	10	10	0	0	45s	100	1	7104
r	305	470	10	10	0	0	45s	100	1	7104
r	291	485	10	10	0	0	45s	100	1	7104
r	287	495	10	10	0	0	45s	100	1	7104
r	260	502	10	10	0	0	45s	100	1	7104
r	245	506	10	10	0	0	45s	100	1	7104
r	236	508	10	10	0	0	45s	100	1	7104
r	189	175	10	10	0	0	45s	100	1	7104
r	195	160	10	10	0	0	45s	100	1	7104
r	181	160	10	10	0	0	45s	100	1	7104
r	180	166	10	10	0	0	45s	100	1	7104
r	186	176	10	10	0	0	45s	100	1	7104
r	174	174	10	10	0	0	45s	100	1	7104
r	170	162	10	10	0	0	45s	100	1	7104
r	161	160	10	10	0	0	45s	100	1	7104
r	155	160	10	10	0	0	45s	100	1	7104
r	163	172	10	10	0	0	45s	100	1	7104
r	157	172	10	10	0	0	45s	100	1	7104
r	142	166	10	10	0	0	45s	100	1	7104
r	139	178	10	10	0	0	45s	100	1	7104
r	144	188	10	10	0	0	45s	100	1	7104
r	133	191	10	10	0	0	45s	100	1	7104
r	120	172	10	10	0	0	45s	100	1	7104
r	115	183	10	10	0	0	45s	100	1	7104
r	121	192	10	10	0	0	45s	100	1	7104
r	122	193	10	10	0	0	45s	100	1	7104
r	108	177	10	10	0	0	45s	100	1	7104
r	99	198	10	10	0	0	45s	100	1	7104
r	93	215	10	10	0	0	45s	100	1	7104
r	88	224	10	10	0	0	45s	100	1	7104
r	91	230	10	10	0	0	45s	100	1	7104
r	94	231	10	10	0	0	45s	100	1	7104
r	82	237	10	10	0	0	45s	100	1	7104
r	86	253	10	10	0	0	45s	100	1	7104
r	98	262	10	10	0	0	45s	100	1	7104
r	94	249	10	10	0	0	45s	100	1	7104
r	106	259	10	10	0	0	45s	100	1	7104
r	111	270	10	10	0	0	45s	100	1	7104
r	115	276	10	10	0	0	45s	100	1	7104
r	130	291	10	10	0	0	45s	100	1	7104
r	141	301	10	10	0	0	45s	100	1	7104
r	150	314	10	10	0	0	45s	100	1	7104
r	153	319	10	10	0	0	45s	100	1	7104
r	160	332	10	10	0	0	45s	100	1	7104
r	169	344	10	10	0	0	45s	100	1	7104
r	170	355	10	10	0	0	45s	100	1	7104
r	164	348	10	10	0	0	45s	100	1	7104
r	172	375	10	10	0	0	45s	100	1	7104
r	166	381	10	10	0	0	45s	100	1	7104
r	159	371	10	10	0	0	45s	100	1	7104
r	158	356	10	10	0	0	45s	100	1	7104
r	155	343	10	10	0	0	45s	100	1	7104
r	149	332	10	10	0	0	45s	100	1	7104
r	140	317	10	10	0	0	45s	100	1	7104
r	129	297	10	10	0	0	45s	100	1	7104
r	120	282	10	10	0	0	45s	100	1	7104
r	110	269	10	10	0	0	45s	100	1	7104
r	109	281	10	10	0	0	45s	100	1	7104
r	105	294	10	10	0	0	45s	100	1	7104
r	104	301	10	10	0	0	45s	100	1	7104
r	105	321	10	10	0	0	45s	100	1	7104
r	112	332	10	10	0	0	45s	100	1	7104
r	110	334	10	10	0	0	45s	100	1	7104
r	105	327	10	10	0	0	45s	100	1	7104
r	106	304	10	10	0	0	45s	100	1	7104
r	103	281	10	10	0	0	45s	100	1	7104
r	104	275	10	10	0	0	45s	100	1	7104
r	135	287	10	10	0	0	45s	100	1	7104
r	149	297	10	10	0	0	45s	100	1	7104
r	494	179	10	10	0	0	45s	100	1	7104
r	481	178	10	10	0	0	45s	100	1	7104
r	473	168	10	10	0	0	45s	100	1	7104
r	485	155	10	10	0	0	45s	100	1	7104
r	470	149	10	10	0	0	45s	100	1	7104
r	461	145	10	10	0	0	45s	100	1	7104
r	463	138	10	10	0	0	45s	100	1	7104
r	467	134	10	10	0	0	45s	100	1	7104
r	463	122	10	10	0	0	45s	100	1	7104
r	454	119	10	10	0	0	45s	100	1	7104
r	462	109	10	10	0	0	45s	100	1	7104
r	464	107	10	10	0	0	45s	100	1	7104
r	453	102	10	10	0	0	45s	100	1	7104
r	446	110	10	10	0	0	45s	100	1	7104
r	447	111	10	10	0	0	45s	100	1	7104
r	436	111	10	10	0	0	45s	100	1	7104
r	429	111	10	10	0	0	45s	100	1	7104
r	416	121	10	10	0	0	45s	100	1	7104
