#vnum	name	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	m1	m2	m3	m4	m5	m6	m7	m8	m9	m10	g1	g2	g3	g4	g5	g6	g7	g8	g9	g10	p
78	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
79	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
80	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
81	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
82	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
91	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
92	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
93	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
94	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
95	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
96	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
97	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
106	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
107	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
108	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
109	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
110	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
111	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
112	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
121	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
122	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
124	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
125	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
126	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
127	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
128	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
130	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
131	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
137	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
138	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
139	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
140	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
151	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
152	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
153	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
154	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
155	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
156	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
157	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
158	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
159	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
160	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
161	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
162	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
170	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
171	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
172	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
173	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
174	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
175	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
176	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
256	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
257	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
258	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
259	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
260	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
261	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150
262	Skill	5	7	9	11	13	15	17	19	20	22	24	26	28	30	32	34	36	38	40	50	52	55	58	61	63	66	69	72	75	80	82	84	87	90	95	100	110	120	130	150

