//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//----------------------------------------------------------
r	260	510	5	5	0	0	45s	100	1	6587
r	274	524	5	5	0	0	45s	100	1	6588
r	276	537	5	5	0	0	45s	100	1	6586
r	282	553	5	5	0	0	45s	100	1	6587
r	287	561	5	5	0	0	45s	100	1	6588
r	292	569	5	5	0	0	45s	100	1	6586
r	297	576	5	5	0	0	45s	100	1	6587
r	318	586	5	5	0	0	45s	100	1	6588
r	322	583	5	5	0	0	45s	100	1	6586
r	326	577	5	5	0	0	45s	100	1	6587
r	323	565	5	5	0	0	45s	100	1	6588
r	317	558	5	5	0	0	45s	100	1	6586
r	304	555	5	5	0	0	45s	100	1	6587
r	298	560	5	5	0	0	45s	100	1	6588
r	291	535	5	5	0	0	45s	100	1	6586
r	290	532	5	5	0	0	45s	100	1	6587
r	306	537	5	5	0	0	45s	100	1	6588
r	310	518	5	5	0	0	45s	100	1	6586
r	310	499	5	5	0	0	45s	100	1	6587
r	312	495	5	5	0	0	45s	100	1	6588
r	296	512	5	5	0	0	45s	100	1	6586
r	288	513	5	5	0	0	45s	100	1	6587
r	273	502	5	5	0	0	45s	100	1	6588
r	290	497	5	5	0	0	45s	100	1	6586
r	295	493	5	5	0	0	45s	100	1	6587
r	301	485	5	5	0	0	45s	100	1	6588
r	306	475	5	5	0	0	45s	100	1	6586
r	289	479	5	5	0	0	45s	100	1	6587
r	280	481	5	5	0	0	45s	100	1	6588
r	272	474	5	5	0	0	45s	100	1	6586
r	290	462	5	5	0	0	45s	100	1	6587
r	304	462	5	5	0	0	45s	100	1	6588
r	303	469	5	5	0	0	45s	100	1	6586
r	184	544	5	5	0	0	45s	100	1	6587
r	206	560	5	5	0	0	45s	100	1	6588
r	206	566	5	5	0	0	45s	100	1	6586
r	222	592	5	5	0	0	45s	100	1	6587
r	246	618	5	5	0	0	45s	100	1	6588
r	254	628	5	5	0	0	45s	100	1	6586
r	264	639	5	5	0	0	45s	100	1	6587
r	272	644	5	5	0	0	45s	100	1	6588
r	285	654	5	5	0	0	45s	100	1	6586
r	306	663	5	5	0	0	45s	100	1	6587
r	322	667	5	5	0	0	45s	100	1	6588
r	344	669	5	5	0	0	45s	100	1	6586
r	354	672	5	5	0	0	45s	100	1	6587
r	357	677	5	5	0	0	45s	100	1	6588
r	352	715	5	5	0	0	45s	100	1	6586
r	352	724	5	5	0	0	45s	100	1	6587
r	351	736	5	5	0	0	45s	100	1	6588
r	340	753	5	5	0	0	45s	100	1	6586
r	327	754	5	5	0	0	45s	100	1	6587
r	315	748	5	5	0	0	45s	100	1	6588
r	298	744	5	5	0	0	45s	100	1	6586
r	302	728	5	5	0	0	45s	100	1	6587
r	323	722	5	5	0	0	45s	100	1	6588
r	339	731	5	5	0	0	45s	100	1	6586
r	344	736	5	5	0	0	45s	100	1	6587
r	345	698	5	5	0	0	45s	100	1	6588
r	348	687	5	5	0	0	45s	100	1	6586
r	341	713	5	5	0	0	45s	100	1	6587
r	340	718	5	5	0	0	45s	100	1	6588
r	325	694	5	5	0	0	45s	100	1	6586
r	331	680	5	5	0	0	45s	100	1	6587
r	325	713	5	5	0	0	45s	100	1	6588
r	334	715	5	5	0	0	45s	100	1	6586
r	318	702	5	5	0	0	45s	100	1	6587
r	306	711	5	5	0	0	45s	100	1	6588
r	294	719	5	5	0	0	45s	100	1	6586
r	282	731	5	5	0	0	45s	100	1	6587
r	273	745	5	5	0	0	45s	100	1	6588
r	267	753	5	5	0	0	45s	100	1	6586
r	258	758	5	5	0	0	45s	100	1	6587
r	244	762	5	5	0	0	45s	100	1	6588
r	247	740	5	5	0	0	45s	100	1	6586
r	254	728	5	5	0	0	45s	100	1	6587
r	265	713	5	5	0	0	45s	100	1	6588
r	266	733	5	5	0	0	45s	100	1	6586
r	266	736	5	5	0	0	45s	100	1	6587
r	288	705	5	5	0	0	45s	100	1	6588
r	309	703	5	5	0	0	45s	100	1	6586
r	317	695	5	5	0	0	45s	100	1	6587
r	303	687	5	5	0	0	45s	100	1	6588
r	296	687	5	5	0	0	45s	100	1	6586
r	289	681	5	5	0	0	45s	100	1	6587
r	281	675	5	5	0	0	45s	100	1	6588
r	265	667	5	5	0	0	45s	100	1	6586
r	263	651	5	5	0	0	45s	100	1	6587
r	282	668	5	5	0	0	45s	100	1	6588
r	297	680	5	5	0	0	45s	100	1	6586
r	319	684	5	5	0	0	45s	100	1	6587
r	334	684	5	5	0	0	45s	100	1	6588
r	312	678	5	5	0	0	45s	100	1	6586
r	307	683	5	5	0	0	45s	100	1	6587
r	333	672	5	5	0	0	45s	100	1	6588
r	185	418	5	5	0	0	45s	100	1	6586
r	173	430	5	5	0	0	45s	100	1	6587
r	169	438	5	5	0	0	45s	100	1	6588
r	145	448	5	5	0	0	45s	100	1	6586
r	127	456	5	5	0	0	45s	100	1	6587
r	116	461	5	5	0	0	45s	100	1	6588
r	222	365	5	5	0	0	45s	100	1	6586
r	218	363	5	5	0	0	45s	100	1	6587
r	217	334	5	5	0	0	45s	100	1	6588
r	221	349	5	5	0	0	45s	100	1	6586
r	217	360	5	5	0	0	45s	100	1	6587
r	194	399	5	5	0	0	45s	100	1	6588
r	181	428	5	5	0	0	45s	100	1	6586
r	247	749	5	5	0	0	45s	100	1	6587
r	244	753	5	5	0	0	45s	100	1	6588
r	228	763	5	5	0	0	45s	100	1	6586
r	226	768	5	5	0	0	45s	100	1	6587
r	218	777	5	5	0	0	45s	100	1	6588
r	215	783	5	5	0	0	45s	100	1	6586
r	209	794	5	5	0	0	45s	100	1	6587
r	206	798	5	5	0	0	45s	100	1	6588
r	207	806	5	5	0	0	45s	100	1	6586
r	204	823	5	5	0	0	45s	100	1	6587
r	198	840	5	5	0	0	45s	100	1	6588
r	196	852	5	5	0	0	45s	100	1	6586
r	200	868	5	5	0	0	45s	100	1	6587
r	216	876	5	5	0	0	45s	100	1	6588
r	228	882	5	5	0	0	45s	100	1	6586
r	239	883	5	5	0	0	45s	100	1	6587
r	211	888	5	5	0	0	45s	100	1	6588
r	226	892	5	5	0	0	45s	100	1	6586
r	228	894	5	5	0	0	45s	100	1	6587
r	212	898	5	5	0	0	45s	100	1	6588
r	198	901	5	5	0	0	45s	100	1	6586
r	185	904	5	5	0	0	45s	100	1	6587
r	169	889	5	5	0	0	45s	100	1	6588
r	160	882	5	5	0	0	45s	100	1	6586
r	144	885	5	5	0	0	45s	100	1	6587
r	139	880	5	5	0	0	45s	100	1	6588
r	129	869	5	5	0	0	45s	100	1	6586
r	118	854	5	5	0	0	45s	100	1	6587
r	115	851	5	5	0	0	45s	100	1	6588
r	107	848	5	5	0	0	45s	100	1	6586
r	89	833	5	5	0	0	45s	100	1	6587
r	91	828	5	5	0	0	45s	100	1	6588
r	100	813	5	5	0	0	45s	100	1	6586
r	105	803	5	5	0	0	45s	100	1	6587
r	112	797	5	5	0	0	45s	100	1	6588
r	120	792	5	5	0	0	45s	100	1	6586
r	124	788	5	5	0	0	45s	100	1	6587
r	136	769	5	5	0	0	45s	100	1	6588
r	139	764	5	5	0	0	45s	100	1	6586
r	120	756	5	5	0	0	45s	100	1	6587
r	110	729	5	5	0	0	45s	100	1	6588
r	125	748	5	5	0	0	45s	100	1	6586
r	116	788	5	5	0	0	45s	100	1	6587
r	100	817	5	5	0	0	45s	100	1	6588
r	102	842	5	5	0	0	45s	100	1	6586
r	111	863	5	5	0	0	45s	100	1	6587
r	105	878	5	5	0	0	45s	100	1	6588
r	103	888	5	5	0	0	45s	100	1	6586
r	103	901	5	5	0	0	45s	100	1	6587
r	107	917	5	5	0	0	45s	100	1	6588
r	118	906	5	5	0	0	45s	100	1	6586
r	129	908	5	5	0	0	45s	100	1	6587
r	118	920	5	5	0	0	45s	100	1	6588
r	124	924	5	5	0	0	45s	100	1	6586
r	135	914	5	5	0	0	45s	100	1	6587
r	160	909	5	5	0	0	45s	100	1	6588
r	156	926	5	5	0	0	45s	100	1	6586
r	149	938	5	5	0	0	45s	100	1	6587
r	171	929	5	5	0	0	45s	100	1	6588
r	184	921	5	5	0	0	45s	100	1	6586
r	200	921	5	5	0	0	45s	100	1	6587
r	217	928	5	5	0	0	45s	100	1	6588
r	231	930	5	5	0	0	45s	100	1	6586
r	229	908	5	5	0	0	45s	100	1	6587
r	239	901	5	5	0	0	45s	100	1	6588
r	250	904	5	5	0	0	45s	100	1	6586
r	267	901	5	5	0	0	45s	100	1	6587
r	284	897	5	5	0	0	45s	100	1	6588
r	302	900	5	5	0	0	45s	100	1	6586
r	299	914	5	5	0	0	45s	100	1	6587
r	296	911	5	5	0	0	45s	100	1	6588
r	315	916	5	5	0	0	45s	100	1	6586
r	298	924	5	5	0	0	45s	100	1	6587
r	320	919	5	5	0	0	45s	100	1	6588
r	338	912	5	5	0	0	45s	100	1	6586
r	361	905	5	5	0	0	45s	100	1	6587
r	376	909	5	5	0	0	45s	100	1	6588
r	391	913	5	5	0	0	45s	100	1	6586
r	410	913	5	5	0	0	45s	100	1	6587
r	447	907	5	5	0	0	45s	100	1	6588
r	470	907	5	5	0	0	45s	100	1	6586
r	486	908	5	5	0	0	45s	100	1	6587
r	496	910	5	5	0	0	45s	100	1	6588
r	502	912	5	5	0	0	45s	100	1	6586
r	512	914	5	5	0	0	45s	100	1	6587
r	522	918	5	5	0	0	45s	100	1	6588
r	539	920	5	5	0	0	45s	100	1	6586
r	559	921	5	5	0	0	45s	100	1	6587
r	522	906	5	5	0	0	45s	100	1	6588
r	505	902	5	5	0	0	45s	100	1	6586
r	482	893	5	5	0	0	45s	100	1	6587
r	476	897	5	5	0	0	45s	100	1	6588
r	471	914	5	5	0	0	45s	100	1	6586
r	497	916	5	5	0	0	45s	100	1	6587
r	507	902	5	5	0	0	45s	100	1	6588
r	519	919	5	5	0	0	45s	100	1	6586
r	495	926	5	5	0	0	45s	100	1	6587
r	469	922	5	5	0	0	45s	100	1	6588
r	459	909	5	5	0	0	45s	100	1	6586
r	429	914	5	5	0	0	45s	100	1	6587
r	413	925	5	5	0	0	45s	100	1	6588
r	403	930	5	5	0	0	45s	100	1	6586
r	373	949	5	5	0	0	45s	100	1	6587
r	373	949	5	5	0	0	45s	100	1	6588
r	380	930	5	5	0	0	45s	100	1	6586
r	389	926	5	5	0	0	45s	100	1	6587
r	418	918	5	5	0	0	45s	100	1	6588
r	440	909	5	5	0	0	45s	100	1	6586
r	409	912	5	5	0	0	45s	100	1	6587
r	393	911	5	5	0	0	45s	100	1	6588
r	385	908	5	5	0	0	45s	100	1	6586
r	365	904	5	5	0	0	45s	100	1	6587
r	356	904	5	5	0	0	45s	100	1	6588
r	343	904	5	5	0	0	45s	100	1	6586
r	319	902	5	5	0	0	45s	100	1	6587
r	304	897	5	5	0	0	45s	100	1	6588
r	331	890	5	5	0	0	45s	100	1	6586
r	366	889	5	5	0	0	45s	100	1	6587
r	371	889	5	5	0	0	45s	100	1	6588
r	348	875	5	5	0	0	45s	100	1	6586
r	343	867	5	5	0	0	45s	100	1	6587
r	342	853	5	5	0	0	45s	100	1	6588
r	347	847	5	5	0	0	45s	100	1	6586
r	357	848	5	5	0	0	45s	100	1	6587
r	358	862	5	5	0	0	45s	100	1	6588
r	355	872	5	5	0	0	45s	100	1	6586
r	345	879	5	5	0	0	45s	100	1	6587
r	372	863	5	5	0	0	45s	100	1	6588
r	382	844	5	5	0	0	45s	100	1	6586
r	388	839	5	5	0	0	45s	100	1	6587
r	393	827	5	5	0	0	45s	100	1	6588
r	397	802	5	5	0	0	45s	100	1	6586
r	397	799	5	5	0	0	45s	100	1	6587
r	370	818	5	5	0	0	45s	100	1	6588
r	368	821	5	5	0	0	45s	100	1	6586
r	356	801	5	5	0	0	45s	100	1	6587
r	349	802	5	5	0	0	45s	100	1	6588
r	337	814	5	5	0	0	45s	100	1	6586
r	333	825	5	5	0	0	45s	100	1	6587
r	336	843	5	5	0	0	45s	100	1	6588
r	369	858	5	5	0	0	45s	100	1	6586
r	390	851	5	5	0	0	45s	100	1	6587
r	398	824	5	5	0	0	45s	100	1	6588
r	429	807	5	5	0	0	45s	100	1	6586
r	436	815	5	5	0	0	45s	100	1	6587
r	439	840	5	5	0	0	45s	100	1	6588
r	439	840	5	5	0	0	45s	100	1	6586
r	444	823	5	5	0	0	45s	100	1	6587
r	444	808	5	5	0	0	45s	100	1	6588
r	444	802	5	5	0	0	45s	100	1	6586
r	451	792	5	5	0	0	45s	100	1	6587
r	461	789	5	5	0	0	45s	100	1	6588
r	472	787	5	5	0	0	45s	100	1	6586
r	481	781	5	5	0	0	45s	100	1	6587
r	487	769	5	5	0	0	45s	100	1	6588
r	487	754	5	5	0	0	45s	100	1	6586
r	487	747	5	5	0	0	45s	100	1	6587
r	478	745	5	5	0	0	45s	100	1	6588
r	473	756	5	5	0	0	45s	100	1	6586
r	468	764	5	5	0	0	45s	100	1	6587
r	460	770	5	5	0	0	45s	100	1	6588
r	448	776	5	5	0	0	45s	100	1	6586
r	437	781	5	5	0	0	45s	100	1	6587
r	428	786	5	5	0	0	45s	100	1	6588
r	416	791	5	5	0	0	45s	100	1	6586
r	402	795	5	5	0	0	45s	100	1	6587
r	397	796	5	5	0	0	45s	100	1	6588
r	402	784	5	5	0	0	45s	100	1	6586
r	409	776	5	5	0	0	45s	100	1	6587
r	417	765	5	5	0	0	45s	100	1	6588
r	423	751	5	5	0	0	45s	100	1	6586
r	427	737	5	5	0	0	45s	100	1	6587
r	431	726	5	5	0	0	45s	100	1	6588
r	441	721	5	5	0	0	45s	100	1	6586
r	456	724	5	5	0	0	45s	100	1	6587
r	439	755	5	5	0	0	45s	100	1	6588
r	427	765	5	5	0	0	45s	100	1	6586
r	419	774	5	5	0	0	45s	100	1	6587
r	450	764	5	5	0	0	45s	100	1	6588
r	459	757	5	5	0	0	45s	100	1	6586
r	463	741	5	5	0	0	45s	100	1	6587
r	460	741	5	5	0	0	45s	100	1	6588
r	444	747	5	5	0	0	45s	100	1	6586
r	393	804	5	5	0	0	45s	100	1	6587
r	382	809	5	5	0	0	45s	100	1	6588
r	369	810	5	5	0	0	45s	100	1	6586
r	352	822	5	5	0	0	45s	100	1	6587
r	348	829	5	5	0	0	45s	100	1	6588
r	377	836	5	5	0	0	45s	100	1	6586
r	382	836	5	5	0	0	45s	100	1	6587
r	373	864	5	5	0	0	45s	100	1	6588
r	358	876	5	5	0	0	45s	100	1	6586
r	354	888	5	5	0	0	45s	100	1	6587
r	355	895	5	5	0	0	45s	100	1	6588
r	361	911	5	5	0	0	45s	100	1	6586
r	363	916	5	5	0	0	45s	100	1	6587
r	338	879	5	5	0	0	45s	100	1	6588
r	326	891	5	5	0	0	45s	100	1	6586
r	303	910	5	5	0	0	45s	100	1	6587
r	154	909	5	5	0	0	45s	100	1	6588
r	139	909	5	5	0	0	45s	100	1	6586
r	110	918	5	5	0	0	45s	100	1	6587
r	103	922	5	5	0	0	45s	100	1	6588
r	348	915	5	5	0	0	45s	100	1	6586
r	341	903	5	5	0	0	45s	100	1	6587
r	337	896	5	5	0	0	45s	100	1	6588
r	386	942	5	5	0	0	45s	100	1	6586
r	390	907	5	5	0	0	45s	100	1	6587
r	406	898	5	5	0	0	45s	100	1	6588
r	415	896	5	5	0	0	45s	100	1	6586
r	410	906	5	5	0	0	45s	100	1	6587
r	443	902	5	5	0	0	45s	100	1	6588
r	467	897	5	5	0	0	45s	100	1	6586
r	480	897	5	5	0	0	45s	100	1	6587
r	489	899	5	5	0	0	45s	100	1	6588
r	500	899	5	5	0	0	45s	100	1	6586
r	289	711	5	5	0	0	45s	100	1	6587
r	288	671	5	5	0	0	45s	100	1	6588
r	292	684	5	5	0	0	45s	100	1	6586
r	281	713	5	5	0	0	45s	100	1	6587
r	272	725	5	5	0	0	45s	100	1	6588
r	290	688	5	5	0	0	45s	100	1	6586
r	290	686	5	5	0	0	45s	100	1	6587
r	330	672	5	5	0	0	45s	100	1	6588
r	350	685	5	5	0	0	45s	100	1	6586
r	423	809	5	5	0	0	45s	100	1	6587
r	400	815	5	5	0	0	45s	100	1	6588
r	392	824	5	5	0	0	45s	100	1	6586
r	312	573	5	5	0	0	45s	100	1	6587
r	309	580	5	5	0	0	45s	100	1	6588
r	313	538	5	5	0	0	45s	100	1	6586
r	314	528	5	5	0	0	45s	100	1	6587
r	312	498	5	5	0	0	45s	100	1	6588
r	296	495	5	5	0	0	45s	100	1	6586
r	290	530	5	5	0	0	45s	100	1	6587
r	218	582	5	5	0	0	45s	100	1	6588
r	203	572	5	5	0	0	45s	100	1	6586
r	188	558	5	5	0	0	45s	100	1	6587
r	187	557	5	5	0	0	45s	100	1	6588
r	172	546	5	5	0	0	45s	100	1	6586
r	154	545	5	5	0	0	45s	100	1	6587
r	139	535	5	5	0	0	45s	100	1	6588
r	134	535	5	5	0	0	45s	100	1	6586
r	154	537	5	5	0	0	45s	100	1	6587
r	164	542	5	5	0	0	45s	100	1	6588
r	171	546	5	5	0	0	45s	100	1	6586
r	136	464	5	5	0	0	45s	100	1	6587
r	148	444	5	5	0	0	45s	100	1	6588
r	160	420	5	5	0	0	45s	100	1	6586
r	176	374	5	5	0	0	45s	100	1	6587
r	156	388	5	5	0	0	45s	100	1	6588
r	139	402	5	5	0	0	45s	100	1	6586
r	192	349	5	5	0	0	45s	100	1	6587
r	176	358	5	5	0	0	45s	100	1	6588
r	176	357	5	5	0	0	45s	100	1	6586
r	173	353	5	5	0	0	45s	100	1	6587
r	141	379	5	5	0	0	45s	100	1	6588
r	129	385	5	5	0	0	45s	100	1	6586
r	119	402	5	5	0	0	45s	100	1	6587
r	118	419	5	5	0	0	45s	100	1	6588
r	114	435	5	5	0	0	45s	100	1	6586
r	110	448	5	5	0	0	45s	100	1	6587
r	589	926	5	5	0	0	45s	100	1	6588
r	593	938	5	5	0	0	45s	100	1	6586
r	593	959	5	5	0	0	45s	100	1	6587
r	626	951	5	5	0	0	45s	100	1	6588
r	631	946	5	5	0	0	45s	100	1	6586
r	609	927	5	5	0	0	45s	100	1	6587
r	623	944	5	5	0	0	45s	100	1	6588
r	606	952	5	5	0	0	45s	100	1	6586
r	576	927	5	5	0	0	45s	100	1	6587
r	545	921	5	5	0	0	45s	100	1	6588
r	514	921	5	5	0	0	45s	100	1	6586
r	491	919	5	5	0	0	45s	100	1	6587
r	557	919	5	5	0	0	45s	100	1	6588
r	589	935	5	5	0	0	45s	100	1	6586
r	607	943	5	5	0	0	45s	100	1	6587
r	633	934	5	5	0	0	45s	100	1	6588
r	658	927	5	5	0	0	45s	100	1	6586
r	678	921	5	5	0	0	45s	100	1	6587
r	698	909	5	5	0	0	45s	100	1	6588
r	705	905	5	5	0	0	45s	100	1	6586
r	658	916	5	5	0	0	45s	100	1	6587
r	649	919	5	5	0	0	45s	100	1	6588
r	713	904	5	5	0	0	45s	100	1	6586
r	731	888	5	5	0	0	45s	100	1	6587
r	753	889	5	5	0	0	45s	100	1	6588
r	760	905	5	5	0	0	45s	100	1	6586
r	773	936	5	5	0	0	45s	100	1	6587
r	788	939	5	5	0	0	45s	100	1	6588
r	806	931	5	5	0	0	45s	100	1	6586
r	811	912	5	5	0	0	45s	100	1	6587
r	812	892	5	5	0	0	45s	100	1	6588
r	800	864	5	5	0	0	45s	100	1	6586
r	792	854	5	5	0	0	45s	100	1	6587
r	774	843	5	5	0	0	45s	100	1	6588
r	759	833	5	5	0	0	45s	100	1	6586
r	746	824	5	5	0	0	45s	100	1	6587
r	733	812	5	5	0	0	45s	100	1	6588
r	720	796	5	5	0	0	45s	100	1	6586
r	686	768	5	5	0	0	45s	100	1	6587
r	709	813	5	5	0	0	45s	100	1	6588
r	720	831	5	5	0	0	45s	100	1	6586
r	729	843	5	5	0	0	45s	100	1	6587
r	728	861	5	5	0	0	45s	100	1	6588
r	714	881	5	5	0	0	45s	100	1	6586
r	710	885	5	5	0	0	45s	100	1	6587
r	739	882	5	5	0	0	45s	100	1	6588
r	761	878	5	5	0	0	45s	100	1	6586
r	767	892	5	5	0	0	45s	100	1	6587
r	767	903	5	5	0	0	45s	100	1	6588
r	780	915	5	5	0	0	45s	100	1	6586
r	796	919	5	5	0	0	45s	100	1	6587
r	803	889	5	5	0	0	45s	100	1	6588
r	799	876	5	5	0	0	45s	100	1	6586
r	784	866	5	5	0	0	45s	100	1	6587
r	783	888	5	5	0	0	45s	100	1	6588
r	791	901	5	5	0	0	45s	100	1	6586
r	788	918	5	5	0	0	45s	100	1	6587
r	780	924	5	5	0	0	45s	100	1	6588
r	778	911	5	5	0	0	45s	100	1	6586
r	791	901	5	5	0	0	45s	100	1	6587
r	800	901	5	5	0	0	45s	100	1	6588
r	800	886	5	5	0	0	45s	100	1	6586
r	786	878	5	5	0	0	45s	100	1	6587
r	771	880	5	5	0	0	45s	100	1	6588
r	760	885	5	5	0	0	45s	100	1	6586
r	752	868	5	5	0	0	45s	100	1	6587
r	751	861	5	5	0	0	45s	100	1	6588
r	770	856	5	5	0	0	45s	100	1	6586
r	791	863	5	5	0	0	45s	100	1	6587
r	783	840	5	5	0	0	45s	100	1	6588
r	769	837	5	5	0	0	45s	100	1	6586
r	751	843	5	5	0	0	45s	100	1	6587
r	726	850	5	5	0	0	45s	100	1	6588
r	737	855	5	5	0	0	45s	100	1	6586
r	761	864	5	5	0	0	45s	100	1	6587
r	759	875	5	5	0	0	45s	100	1	6588
r	787	881	5	5	0	0	45s	100	1	6586
r	789	906	5	5	0	0	45s	100	1	6587
r	788	919	5	5	0	0	45s	100	1	6588
r	791	885	5	5	0	0	45s	100	1	6586
r	780	876	5	5	0	0	45s	100	1	6587
r	758	875	5	5	0	0	45s	100	1	6588
r	743	878	5	5	0	0	45s	100	1	6586
r	735	875	5	5	0	0	45s	100	1	6587
r	723	877	5	5	0	0	45s	100	1	6588
r	714	886	5	5	0	0	45s	100	1	6586
r	753	894	5	5	0	0	45s	100	1	6587
r	773	901	5	5	0	0	45s	100	1	6588
r	771	908	5	5	0	0	45s	100	1	6586
r	770	898	5	5	0	0	45s	100	1	6587
r	787	867	5	5	0	0	45s	100	1	6588
r	774	850	5	5	0	0	45s	100	1	6586
r	753	838	5	5	0	0	45s	100	1	6587
r	727	811	5	5	0	0	45s	100	1	6588
r	702	792	5	5	0	0	45s	100	1	6586
r	692	782	5	5	0	0	45s	100	1	6587
r	672	764	5	5	0	0	45s	100	1	6588
